ID,NAME,URL,TYPE,SPLITED,SIZE,UPDATED
MICRODADOS_ENEM_2018.aav.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aav.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aaw.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aaw.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aax.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aax.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aay.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aay.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aaz.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aaz.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aba.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aba.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abb.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abb.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abc.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abc.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abd.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abd.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abe.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abe.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abf.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abf.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abg.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abg.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abh.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abh.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abi.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abi.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abj.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abj.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abk.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abk.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abl.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abl.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abm.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abm.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abn.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abn.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abo.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abo.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abp.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abp.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abq.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abq.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abr.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abr.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abs.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abs.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abt.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abt.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abu.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abu.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abv.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abv.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abw.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abw.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abx.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abx.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aby.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aby.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.abz.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.abz.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aca.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aca.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acb.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acb.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acc.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acc.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acd.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acd.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.ace.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.ace.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acf.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acf.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acg.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acg.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.ach.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.ach.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aci.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aci.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acj.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acj.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.ack.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.ack.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acl.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acl.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acm.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acm.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acn.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acn.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.aco.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.aco.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acp.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acp.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acq.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acq.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acr.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acr.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acs.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acs.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.act.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.act.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acu.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acu.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acv.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acv.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acw.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acw.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acx.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acx.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acy.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acy.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.acz.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.acz.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.ada.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.ada.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adb.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adb.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adc.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adc.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.add.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.add.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.ade.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.ade.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adf.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adf.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adg.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adg.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adh.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adh.csv,csv,True,25000000,2020-08-07 14:44:48.853961
MICRODADOS_ENEM_2018.adi.csv,microdados_enem_2018,https://raw.githubusercontent.com/incolumepy/datasets/master/datas/MICRODADOS_ENEM_2018.adi.csv,csv,True,25000000,2020-08-07 14:44:48.853961
